unit,na_item,geo\time	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 
MIO_PPCS,B5N,UKF	: 	77316.92 	78331.21 	77042.66 	77368.79 	78762.38 	84321.90 	87519.80 	84927.83 	82937.32 	79939.76 	75729.31 	: 	: 	: 
MIO_PPCS,B5N,UKF1	: 	34086.51 	34963.84 	33967.14 	34240.29 	35171.50 	37712.50 	38801.62 	37869.03 	37194.40 	36023.21 	34104.05 	: 	: 	: 
MIO_PPCS,B5N,UKF2	: 	30940.93 	31509.44 	31132.93 	31110.94 	31512.55 	33701.15 	35540.75 	34287.69 	33079.22 	31924.73 	30178.37 	: 	: 	: 
MIO_PPCS,B5N,UKF3	: 	12289.49 	11857.94 	11942.60 	12017.56 	12078.33 	12908.24 	13177.43 	12771.11 	12663.70 	11991.82 	11446.89 	: 	: 	: 
MIO_PPCS,B5N,UKG	: 	90536.86 	89845.50 	89396.15 	90662.61 	91464.80 	97235.47 	100489.77 	100367.99 	97612.90 	96032.40 	91444.25 	: 	: 	: 
MIO_PPCS,B5N,UKG1	: 	25001.55 	24859.67 	24617.69 	25080.47 	25487.31 	27132.75 	27995.98 	28230.77 	27238.37 	26261.64 	24632.66 	: 	: 	: 
MIO_PPCS,B5N,UKG2	: 	26762.55 	25901.00 	26104.88 	26623.38 	27161.22 	28890.14 	29481.34 	29294.14 	28207.01 	27491.25 	26553.02 	: 	: 	: 
MIO_PPCS,B5N,UKG3	: 	38772.77 	39084.83 	38673.58 	38958.76 	38816.26 	41212.58 	43012.45 	42843.08 	42167.52 	42279.52 	40258.56 	: 	: 	: 
MIO_PPCS,B5N,UKH	: 	120242.95 	120533.88 	119027.07 	120375.56 	122578.37 	128215.22 	130441.71 	128004.99 	124856.19 	120689.62 	115791.56 	: 	: 	: 
MIO_PPCS,B5N,UKH1	: 	43495.56 	44026.11 	43760.89 	44263.70 	44509.18 	47065.74 	47675.60 	46643.52 	45792.06 	43722.78 	41751.11 	: 	: 	: 
MIO_PPCS,B5N,UKH2	: 	40990.08 	40816.33 	39974.19 	40453.16 	41560.65 	42905.22 	43918.92 	42920.26 	41459.73 	40397.01 	38883.79 	: 	: 	: 
MIO_PPCS,B5N,UKH3	: 	35757.31 	35691.44 	35292.00 	35658.70 	36508.55 	38244.26 	38847.20 	38441.21 	37604.40 	36569.83 	35156.66 	: 	: 	: 
MIO_PPCS,B5N,UKI	: 	225050.96 	226408.01 	220999.37 	222714.76 	223753.81 	232135.02 	233971.86 	223672.83 	210101.09 	199701.31 	188470.31 	: 	: 	: 
MIO_PPCS,B5N,UKI1	: 	: 	110526.55 	106520.05 	107137.88 	108267.48 	111799.02 	113894.63 	107977.28 	97017.26 	88602.17 	81028.14 	: 	: 	: 
MIO_PPCS,B5N,UKI2	: 	: 	114301.70 	111376.08 	108940.27 	109967.71 	115988.24 	117194.89 	115458.18 	110792.46 	108355.30 	103058.73 	: 	: 	: 
MIO_PPCS,B5N,UKI3	: 	56820.11 	56449.30 	54827.34 	57295.83 	59244.58 	60175.22 	60257.98 	56234.02 	51082.10 	46104.56 	42572.56 	: 	: 	: 
MIO_PPCS,B5N,UKI4	: 	53006.72 	52715.99 	51418.77 	51061.70 	50211.53 	51576.51 	52071.63 	49381.70 	44919.26 	42209.82 	39365.97 	: 	: 	: 
MIO_PPCS,B5N,UKI5	: 	33452.19 	35495.29 	35033.65 	35055.98 	35216.69 	37025.05 	37007.83 	35679.76 	34660.50 	34355.01 	33189.87 	: 	: 	: 
MIO_PPCS,B5N,UKI6	: 	31833.89 	31668.32 	30833.11 	30692.22 	30588.70 	32623.40 	33616.05 	32623.82 	31505.48 	30781.16 	28939.28 	: 	: 	: 
MIO_PPCS,B5N,UKI7	: 	49938.05 	50079.11 	48886.48 	48609.02 	48492.32 	50734.85 	51018.38 	49753.54 	47933.75 	46250.77 	44402.61 	: 	: 	: 
MIO_PPCS,B5N,UKJ	: 	191336.70 	194149.00 	192867.40 	194375.82 	195836.73 	206312.44 	214050.22 	206577.24 	197455.75 	190763.60 	182816.07 	: 	: 	: 
MIO_PPCS,B5N,UKJ1	: 	55113.36 	56481.00 	55739.32 	56460.10 	56887.31 	60341.73 	62481.62 	60571.24 	57132.94 	55085.86 	53163.45 	: 	: 	: 
MIO_PPCS,B5N,UKJ2	: 	64608.37 	65533.01 	65418.20 	65413.30 	65328.48 	69032.27 	71935.07 	69631.40 	66142.55 	63278.33 	60848.20 	: 	: 	: 
MIO_PPCS,B5N,UKJ3	: 	37288.04 	38028.35 	37824.72 	38282.23 	38981.06 	40821.01 	42062.41 	40493.02 	39357.77 	38746.54 	36998.25 	: 	: 	: 
MIO_PPCS,B5N,UKJ4	: 	34326.93 	34106.64 	33885.16 	34220.18 	34639.87 	36117.42 	37571.12 	35881.57 	34822.49 	33652.86 	31806.17 	: 	: 	: 
MIO_PPCS,B5N,UKK	: 	96113.85 	97094.64 	96800.83 	98207.48 	98147.72 	104885.06 	108191.98 	106430.48 	102009.54 	98004.04 	93077.68 	: 	: 	: 
MIO_PPCS,B5N,UKK1	: 	46669.78 	46964.08 	46598.40 	47087.03 	47282.53 	50596.03 	52224.28 	51468.17 	49380.38 	47138.36 	45053.31 	: 	: 	: 
MIO_PPCS,B5N,UKK2	: 	23187.63 	23190.01 	23232.97 	23480.67 	23034.93 	25113.92 	25896.87 	25417.79 	24303.57 	23655.92 	22372.21 	: 	: 	: 
MIO_PPCS,B5N,UKK3	: 	8286.18 	8357.39 	8327.23 	8491.03 	8421.91 	8751.96 	9196.09 	9064.50 	8676.44 	8405.87 	7876.23 	: 	: 	: 
MIO_PPCS,B5N,UKK4	: 	17970.26 	18583.16 	18642.24 	19148.76 	19408.35 	20423.15 	20874.74 	20480.02 	19649.14 	18803.88 	17775.92 	: 	: 	: 
MIO_PPCS,B5N,UKL	: 	46264.26 	45669.32 	45334.04 	45913.72 	46479.86 	50214.79 	50814.44 	49753.51 	49011.82 	47516.11 	44629.49 	: 	: 	: 
MIO_PPCS,B5N,UKL1	: 	27059.04 	26806.09 	26677.41 	27028.25 	27444.98 	29794.79 	30176.30 	29556.15 	29212.48 	28297.29 	26671.73 	: 	: 	: 
MIO_PPCS,B5N,UKL2	: 	19205.22 	18863.22 	18656.63 	18885.47 	19034.89 	20420.00 	20638.14 	20197.36 	19799.34 	19218.82 	17957.76 	: 	: 	: 
MIO_PPCS,B5N,UKM	: 	95305.05 	95400.32 	94940.96 	95705.86 	97831.39 	104441.61 	105490.01 	101361.67 	97818.41 	94528.79 	88757.13 	: 	: 	: 
MIO_PPCS,B5N,UKM2	: 	37560.70 	37845.02 	37591.86 	37656.12 	38657.02 	41436.23 	41984.80 	40392.61 	39175.07 	38021.27 	35304.81 	: 	: 	: 
MIO_PPCS,B5N,UKM3	: 	38388.00 	38174.67 	38253.18 	38850.47 	40076.53 	42779.54 	43583.26 	41976.99 	40831.87 	39796.16 	37777.59 	: 	: 	: 
MIO_PPCS,B5N,UKM5	: 	11654.65 	11600.91 	11377.88 	11157.40 	11054.71 	11906.93 	11598.50 	11130.11 	10316.51 	9608.85 	9067.47 	: 	: 	: 
MIO_PPCS,B5N,UKM6	: 	7701.71 	7779.71 	7718.04 	8041.87 	8043.13 	8318.91 	8323.45 	7861.97 	7494.96 	7102.50 	6607.27 	: 	: 	: 
MIO_PPCS,B5N,UKN	: 	26916.73 	27264.70 	27272.69 	27591.09 	28123.40 	30276.68 	31657.54 	30105.52 	28401.93 	27225.87 	25849.91 	: 	: 	: 
MIO_PPCS,B5N,UKN0	: 	26916.73 	27264.70 	27272.69 	27591.09 	28123.40 	30276.68 	31657.54 	30105.52 	28401.93 	27225.87 	25849.91 	: 	: 	: 
MIO_PPCS,B5N,UKZ	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 
MIO_PPCS,B5N,UKZZ	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 
MIO_PPCS,B5N,YT	: 	: 	1146.24 	1114.31 	1021.61 	932.84 	952.32 	822.54 	746.84 	690.78 	571.63 	502.46 	: 	: 	: 
MIO_PPCS,B6N,AT	: 	175241.08 	176546.17 	168064.57 	164460.28 	159291.13 	163104.22 	162488.07 	156164.53 	148082.25 	137822.71 	132422.90 	: 	: 	: 
MIO_PPCS,B6N,AT1	: 	76384.53 	77079.29 	73593.83 	72032.65 	69667.52 	71094.30 	70865.40 	67928.95 	64488.40 	60282.14 	58025.26 	: 	: 	: 
MIO_PPCS,B6N,AT11	: 	5864.28 	5959.44 	5572.71 	5499.48 	5293.34 	5401.17 	5382.92 	5168.07 	4885.01 	4579.30 	4288.32 	: 	: 	: 
MIO_PPCS,B6N,AT12	: 	34832.16 	35082.87 	33490.12 	32757.16 	31486.75 	32159.90 	32020.88 	30575.13 	28884.23 	26851.15 	25792.76 	: 	: 	: 
MIO_PPCS,B6N,AT13	: 	35688.09 	36037.94 	34530.99 	33776.01 	32887.44 	33533.24 	33461.59 	32186.72 	30719.16 	28851.69 	27944.18 	: 	: 	: 
MIO_PPCS,B6N,AT2	: 	35525.96 	35904.89 	34145.63 	33590.50 	32456.67 	33408.73 	33347.62 	32078.89 	30456.05 	28241.57 	27203.84 	: 	: 	: 
MIO_PPCS,B6N,AT21	: 	11029.10 	11172.88 	10618.38 	10505.24 	10157.76 	10444.03 	10479.46 	10127.34 	9651.14 	8954.57 	8629.80 	: 	: 	: 
MIO_PPCS,B6N,AT22	: 	24496.86 	24732.01 	23528.19 	23085.27 	22298.91 	22965.65 	22868.16 	21951.55 	20805.89 	19287.00 	18575.00 	: 	: 	: 
MIO_PPCS,B6N,AT3	: 	63330.60 	63561.98 	60325.11 	58836.18 	57166.02 	58600.24 	58275.05 	56156.69 	53137.79 	49298.02 	47192.82 	: 	: 	: 
MIO_PPCS,B6N,AT31	: 	29415.65 	29666.06 	28242.33 	27587.78 	26870.59 	27592.24 	27396.79 	26388.33 	24965.89 	23146.91 	22058.24 	: 	: 	: 
MIO_PPCS,B6N,AT32	: 	11246.85 	11290.72 	10718.50 	10477.65 	10170.73 	10417.42 	10345.03 	9960.69 	9449.43 	8750.56 	8416.21 	: 	: 	: 
MIO_PPCS,B6N,AT33	: 	14630.05 	14579.77 	13764.60 	13402.91 	12986.93 	13295.25 	13255.66 	12764.31 	12125.32 	11273.23 	10828.57 	: 	: 	: 
MIO_PPCS,B6N,AT34	: 	8037.10 	8025.43 	7598.73 	7367.84 	7136.84 	7296.28 	7277.56 	7043.36 	6597.15 	6128.29 	5889.80 	: 	: 	: 
MIO_PPCS,B6N,ATZ	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 
MIO_PPCS,B6N,ATZZ	: 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	: 	: 	: 
MIO_PPCS,B6N,BE	: 	189681.65 	190124.68 	184530.32 	181075.26 	176850.35 	177420.01 	173018.56 	164571.21 	158324.93 	152483.44 	149783.80 	: 	: 	: 
MIO_PPCS,B6N,BE1	: 	17972.70 	17983.17 	17616.94 	17354.02 	16804.60 	16842.17 	16371.05 	15362.82 	14725.01 	14328.45 	14193.20 	: 	: 	: 
MIO_PPCS,B6N,BE10	: 	17972.70 	17983.17 	17616.94 	17354.02 	16804.60 	16842.17 	16371.05 	15362.82 	14725.01 	14328.45 	14193.20 	: 	: 	: 
MIO_PPCS,B6N,BE2	: 	116070.53 	116465.26 	112856.37 	110924.84 	108486.72 	108731.42 	105934.27 	100683.23 	96817.32 	93130.38 	91284.46 	: 	: 	: 
MIO_PPCS,B6N,BE21	: 	31671.73 	31829.21 	30848.95 	30533.64 	29792.79 	29744.94 	28926.52 	27607.82 	26600.77 	25638.61 	25158.66 	: 	: 	: 
MIO_PPCS,B6N,BE22	: 	14323.63 	14367.05 	13927.96 	13568.82 	13236.61 	13270.74 	12887.17 	12273.49 	11751.38 	11261.98 	11012.41 	: 	: 	: 
MIO_PPCS,B6N,BE23	: 	26893.61 	26921.24 	26098.62 	25562.58 	25037.29 	25016.39 	24361.71 	23059.72 	22124.88 	21211.92 	20779.62 	: 	: 	: 
MIO_PPCS,B6N,BE24	: 	22232.44 	22374.98 	21694.45 	21351.79 	20992.33 	21232.91 	20824.92 	19738.70 	19018.14 	18343.72 	18038.35 	: 	: 	: 
MIO_PPCS,B6N,BE25	: 	20949.13 	20972.79 	20286.40 	19908.01 	19427.69 	19466.44 	18933.96 	18003.49 	17322.14 	16674.25 	16295.43 	: 	: 	: 
MIO_PPCS,B6N,BE3	: 	55548.78 	55587.28 	53972.12 	52715.11 	51470.20 	51759.41 	50628.06 	48444.16 	46704.68 	44942.08 	44211.01 	: 	: 	: 
MIO_PPCS,B6N,BE31	: 	7353.29 	7398.13 	7182.00 	7046.38 	6853.28 	6906.09 	6835.63 	6539.05 	6308.37 	6130.51 	6002.66 	: 	: 	: 
MIO_PPCS,B6N,BE32	: 	19691.85 	19735.11 	19187.51 	18808.43 	18405.64 	18499.72 	18041.62 	17224.32 	16628.65 	15987.16 	15860.68 	: 	: 	: 
MIO_PPCS,B6N,BE33	: 	16594.38 	16607.20 	16138.43 	15715.36 	15406.85 	15432.07 	15035.06 	14413.09 	13941.78 	13467.70 	13165.43 	: 	: 	: 
MIO_PPCS,B6N,BE34	: 	4297.42 	4250.13 	4123.76 	4010.47 	3889.74 	3945.00 	3840.32 	3715.95 	3589.97 	3349.80 	3332.90 	: 	: 	: 
MIO_PPCS,B6N,BE35	: 	7611.94 	7596.62 	7340.34 	7134.38 	6914.61 	6976.53 	6875.43 	6551.76 	6235.81 	6006.91 	5849.44 	: 	: 	: 
MIO_PPCS,B6N,BEZ	: 	89.55 	89.06 	84.89 	81.20 	88.92 	87.01 	85.27 	81.01 	78.00 	82.53 	95.12 	: 	: 	: 
MIO_PPCS,B6N,BEZZ	: 	89.55 	89.06 	84.89 	81.20 	88.92 	87.01 	85.27 	81.01 	78.00 	82.53 	95.12 	: 	: 	: 
MIO_PPCS,B6N,BG	: 	50476.33 	47915.40 	46658.59 	43356.09 	42479.20 	43763.84 	39047.41 	35390.51 	32333.77 	29623.74 	28003.74 	: 	: 	: 
MIO_PPCS,B6N,BG3	: 	23619.07 	22093.78 	21710.62 	20180.44 	18832.21 	19815.99 	18285.73 	17059.34 	15554.88 	14412.75 	13766.98 	: 	: 	: 
MIO_PPCS,B6N,BG31	: 	4733.27 	4174.76 	4074.12 	4164.16 	4028.70 	4236.42 	4113.64 	3468.64 	3186.49 	3120.23 	3033.77 	: 	: 	: 
MIO_PPCS,B6N,BG32	: 	5262.21 	4976.10 	4923.46 	4536.47 	4233.44 	4621.60 	4281.45 	4086.46 	3829.90 	3328.54 	3213.13 	: 	: 	: 
MIO_PPCS,B6N,BG33	: 	6713.66 	6194.57 	5616.67 	5194.78 	4824.09 	4873.63 	4495.39 	4376.37 	3961.42 	3619.09 	3377.40 	: 	: 	: 
MIO_PPCS,B6N,BG34	: 	6909.94 	6748.35 	7096.37 	6285.03 	5745.99 	6084.34 	5395.25 	5127.87 	4577.06 	4344.88 	4142.68 	: 	: 	: 
MIO_PPCS,B6N,BG4	: 	26857.26 	25821.62 	24947.97 	23175.65 	23646.99 	23947.85 	20761.68 	18331.16 	16778.89 	15210.99 	14236.76 	: 	: 	: 
MIO_PPCS,B6N,BG41	: 	17284.63 	16929.26 	16062.64 	15068.48 	16060.16 	15969.22 	13786.62 	11902.39 	10678.10 	9818.74 	9105.03 	: 	: 	: 
MIO_PPCS,B6N,BG42	: 	9572.62 	8892.36 	8885.34 	8107.17 	7586.83 	7978.64 	6975.07 	6428.78 	6100.78 	5392.25 	5131.73 	: 	: 	: 
MIO_PPCS,B6N,CY	: 	13140.21 	13117.31 	13482.99 	13935.60 	13397.94 	14210.94 	12652.25 	11601.00 	10616.26 	9607.54 	8552.45 	: 	: 	: 
MIO_PPCS,B6N,CY0	: 	13140.21 	13117.31 	13482.99 	13935.60 	13397.94 	14210.94 	12652.25 	11601.00 	10616.26 	9607.54 	8552.45 	: 	: 	: 
MIO_PPCS,B6N,CY00	: 	13140.21 	13117.31 	13482.99 	13935.60 	13397.94 	14210.94 	12652.25 	11601.00 	10616.26 	9607.54 	8552.45 	: 	: 	: 
MIO_PPCS,B6N,CZ	: 	117100.27 	115940.88 	114080.03 	109567.25 	106311.70 	103287.94 	107040.23 	100438.51 	93898.91 	87204.97 	83961.86 	: 	: 	: 
MIO_PPCS,B6N,CZ0	: 	117100.27 	115940.88 	114080.03 	109567.25 	106311.70 	103287.94 	107040.23 	100438.51 	93898.91 	87204.97 	83961.86 	: 	: 	: 
MIO_PPCS,B6N,CZ01	: 	18214.86 	17945.01 	17888.71 	17571.55 	16509.44 	16147.74 	16713.53 	15885.36 	14633.61 	13611.64 	13142.65 	: 	: 	: 
MIO_PPCS,B6N,CZ02	: 	15565.35 	15586.53 	15091.85 	14400.08 	13660.87 	12807.65 	13313.86 	12259.88 	11327.81 	10566.12 	10259.18 	: 	: 	: 
MIO_PPCS,B6N,CZ03	: 	13201.49 	13036.17 	12782.52 	12190.37 	12051.79 	11888.41 	12205.80 	11475.98 	10672.50 	10012.21 	9554.19 	: 	: 	: 
MIO_PPCS,B6N,CZ04	: 	11035.45 	10895.64 	10987.54 	10542.25 	10377.04 	9916.89 	10241.31 	9815.29 	9192.33 	8561.98 	8349.64 	: 	: 	: 
MIO_PPCS,B6N,CZ05	: 	15915.17 	15780.90 	15390.89 	14835.11 	14498.17 	14009.96 	14646.45 	13815.59 	12996.40 	11922.00 	11543.16 	: 	: 	: 
MIO_PPCS,B6N,CZ06	: 	18506.69 	18028.27 	17597.17 	16857.47 	16225.96 	15815.53 	16446.44 	15145.67 	14365.75 	13441.76 	12639.70 	: 	: 	: 
MIO_PPCS,B6N,CZ07	: 	12417.70 	12431.92 	12198.17 	11531.73 	11492.07 	11388.79 	11987.44 	11289.38 	10342.97 	9637.74 	9443.25 	: 	: 	: 
MIO_PPCS,B6N,CZ08	: 	12243.55 	12236.44 	12143.17 	11638.68 	11496.37 	11312.94 	11485.39 	10751.36 	10367.55 	9451.52 	9030.08 	: 	: 	: 
MIO_PPCS,B6N,DE	: 	1637223.32 	1636858.27 	1584810.13 	1506713.98 	1420413.06 	1483683.12 	1477948.39 	1442205.32 	1401874.27 	1357314.75 	1318084.60 	: 	: 	: 
MIO_PPCS,B6N,DE1	: 	234180.22 	233455.41 	225801.98 	212727.93 	199416.28 	211798.69 	211089.81 	205487.20 	198049.13 	190115.93 	184623.36 	: 	: 	: 
MIO_PPCS,B6N,DE11	: 	90751.36 	90483.16 	87525.50 	82475.67 	77391.06 	82358.65 	82263.31 	79926.41 	76985.30 	73836.48 	71665.73 	: 	: 	: 
MIO_PPCS,B6N,DE12	: 	57962.22 	57864.92 	55992.48 	52909.69 	49758.78 	52975.71 	52973.67 	51622.13 	49770.60 	47847.55 	46601.32 	: 	: 	: 
MIO_PPCS,B6N,DE13	: 	46626.52 	46439.90 	44883.68 	42162.84 	39324.28 	41478.58 	41050.87 	40137.63 	38807.67 	37361.73 	36144.63 	: 	: 	: 
MIO_PPCS,B6N,DE14	: 	38840.11 	38667.43 	37400.31 	35179.73 	32942.17 	34985.74 	34801.96 	33801.03 	32485.56 	31070.17 	30211.67 	: 	: 	: 
MIO_PPCS,B6N,DE2	: 	279437.57 	280684.25 	270730.88 	255351.29 	237640.68 	251525.06 	249883.55 	241403.79 	233580.93 	225171.87 	218219.45 	: 	: 	: 
MIO_PPCS,B6N,DE21	: 	107672.48 	108211.43 	104354.47 	98310.71 	91470.75 	97536.90 	97210.31 	93502.19 	89914.37 	85882.93 	83283.53 	: 	: 	: 
MIO_PPCS,B6N,DE22	: 	23955.58 	24036.59 	23155.09 	21772.50 	20259.08 	21355.60 	21158.26 	20372.85 	19664.75 	19018.15 	18204.63 	: 	: 	: 
MIO_PPCS,B6N,DE23	: 	21645.62 	21673.16 	20867.64 	19656.11 	18264.10 	19205.05 	19021.04 	18442.50 	17945.26 	17423.31 	16907.15 	: 	: 	: 
MIO_PPCS,B6N,DE24	: 	22285.17 	22407.49 	21666.64 	20515.44 	19159.75 	20146.17 	19985.08 	19427.65 	18941.07 	18459.16 	17975.89 	: 	: 	: 
MIO_PPCS,B6N,DE25	: 	37375.13 	37580.98 	36271.78 	34331.82 	32021.21 	33849.02 	33774.82 	32664.24 	31702.82 	30659.86 	29886.22 	: 	: 	: 
MIO_PPCS,B6N,DE26	: 	27425.85 	27530.90 	26550.47 	25082.58 	23335.09 	24588.44 	24340.61 	23701.05 	23123.87 	22497.92 	21811.89 	: 	: 	: 
MIO_PPCS,B6N,DE27	: 	39077.74 	39243.68 	37864.80 	35682.15 	33130.69 	34843.87 	34393.45 	33293.34 	32288.79 	31230.53 	30150.11 	: 	: 	: 
MIO_PPCS,B6N,DE3	: 	61090.29 	60620.43 	58748.28 	56327.81 	53478.69 	54641.87 	54289.80 	53090.63 	51531.10 	50270.41 	49136.08 	: 	: 	: 
MIO_PPCS,B6N,DE30	: 	61090.29 	60620.43 	58748.28 	56327.81 	53478.69 	54641.87 	54289.80 	53090.63 	51531.10 	50270.41 	49136.08 	: 	: 	: 
MIO_PPCS,B6N,DE4	: 	43383.12 	43059.17 	42063.35 	40443.97 	39015.90 	39519.09 	39264.77 	38300.19 	37296.87 	35982.15 	34909.08 	: 	: 	: 
MIO_PPCS,B6N,DE40	: 	43383.12 	43059.17 	42063.35 	40443.97 	39015.90 	39519.09 	39264.77 	38300.19 	37296.87 	35982.15 	34909.08 	: 	: 	: 
MIO_PPCS,B6N,DE5	: 	12912.93 	12937.43 	12514.91 	11925.45 	11542.87 	12397.65 	12004.09 	11561.71 	11273.21 	10457.98 	10402.41 	: 	: 	: 
MIO_PPCS,B6N,DE50	: 	12912.93 	12937.43 	12514.91 	11925.45 	11542.87 	12397.65 	12004.09 	11561.71 	11273.21 	10457.98 	10402.41 	: 	: 	: 
MIO_PPCS,B6N,DE6	: 	39141.63 	39468.97 	38298.27 	36429.46 	34187.51 	36203.84 	36995.12 	36282.66 	35288.30 	32941.75 	31585.75 	: 	: 	: 
MIO_PPCS,B6N,DE60	: 	39141.63 	39468.97 	38298.27 	36429.46 	34187.51 	36203.84 	36995.12 	36282.66 	35288.30 	32941.75 	31585.75 	: 	: 	: 
MIO_PPCS,B6N,DE7	: 	126075.56 	126304.98 	122609.61 	116642.24 	109205.36 	113081.99 	113754.85 	111268.47 	107413.30 	104607.99 	101886.08 	: 	: 	: 
MIO_PPCS,B6N,DE71	: 	82263.26 	82417.14 	79981.04 	76082.61 	71370.62 	74068.37 	74756.64 	72921.79 	70294.94 	68389.31 	66632.75 	: 	: 	: 
MIO_PPCS,B6N,DE72	: 	20253.05 	20276.00 	19683.69 	18713.27 	17547.82 	18144.24 	18123.48 	17863.49 	17167.78 	16681.96 	16217.01 	: 	: 	: 
MIO_PPCS,B6N,DE73	: 	23559.25 	23611.85 	22944.88 	21846.36 	20286.92 	20869.38 	20874.73 	20483.19 	19950.59 	19536.72 	19036.31 	: 	: 	: 
MIO_PPCS,B6N,DE8	: 	26698.60 	26737.44 	25882.20 	24993.14 	24056.31 	24501.20 	24385.44 	24020.85 	23456.19 	22941.16 	22246.81 	: 	: 	: 
MIO_PPCS,B6N,DE80	: 	26698.60 	26737.44 	25882.20 	24993.14 	24056.31 	24501.20 	24385.44 	24020.85 	23456.19 	22941.16 	22246.81 	: 	: 	: 
MIO_PPCS,B6N,DE9	: 	150933.28 	150345.69 	146035.76 	138544.29 	131503.33 	135219.39 	134918.08 	131969.53 	128238.02 	123298.40 	120334.91 	: 	: 	: 
MIO_PPCS,B6N,DE91	: 	30431.55 	30423.68 	29555.80 	28249.86 	26810.86 	27577.54 	27646.10 	27251.89 	26772.59 	26049.09 	25422.57 	: 	: 	: 
MIO_PPCS,B6N,DE92	: 	40948.43 	40896.98 	39775.18 	37901.77 	36006.49 	37105.39 	37195.59 	36424.61 	35466.80 	34170.64 	33568.87 	: 	: 	: 
MIO_PPCS,B6N,DE93	: 	33646.49 	33446.47 	32445.92 	30648.29 	29039.27 	29830.64 	29704.83 	28926.78 	28010.73 	26834.17 	26146.69 	: 	: 	: 
MIO_PPCS,B6N,DE94	: 	45906.81 	45578.57 	44258.87 	41744.36 	39646.71 	40705.82 	40371.57 	39366.24 	37987.89 	36244.50 	35196.78 	: 	: 	: 
MIO_PPCS,B6N,DEA	: 	357488.98 	358233.50 	345957.86 	329349.94 	308175.35 	326935.04 	322746.15 	317175.89 	311081.29 	303726.57 	294292.51 	: 	: 	: 
MIO_PPCS,B6N,DEA1	: 	104344.61 	104622.51 	101119.51 	96508.10 	90684.40 	96451.46 	95471.64 	94147.36 	92635.47 	90630.10 	88081.78 	: 	: 	: 
MIO_PPCS,B6N,DEA2	: 	88417.99 	88381.31 	85294.13 	81181.02 	75976.27 	80015.21 	78785.85 	77389.22 	75998.57 	74224.93 	71667.64 	: 	: 	: 
MIO_PPCS,B6N,DEA3	: 	49830.48 	49944.53 	48194.05 	45780.04 	42664.62 	45036.54 	44294.06 	43362.74 	42375.15 	41267.67 	39851.48 	: 	: 	: 
MIO_PPCS,B6N,DEA4	: 	42353.61 	42480.96 	41004.59 	38859.90 	36036.66 	38378.88 	37687.38 	37028.44 	36213.07 	35284.42 	34286.77 	: 	: 	: 
MIO_PPCS,B6N,DEA5	: 	72542.30 	72804.19 	70345.57 	67020.88 	62813.40 	67052.94 	66507.22 	65248.13 	63859.03 	62319.45 	60404.85 	: 	: 	: 
MIO_PPCS,B6N,DEB	: 	83142.95 	82392.03 	80171.36 	76350.78 	74069.49 	74989.08 	75647.32 	73369.34 	70933.39 	68405.59 	66186.66 	: 	: 	: 
MIO_PPCS,B6N,DEB1	: 	30737.01 	30519.28 	29685.92 	28241.69 	27604.70 	27923.58 	28246.00 	27459.82 	26582.50 	25648.86 	24866.73 	: 	: 	: 
MIO_PPCS,B6N,DEB2	: 	10694.59 	10516.07 	10172.55 	9603.54 	9329.16 	9381.72 	9380.20 	9048.82 	8687.96 	8340.83 	7975.53 	: 	: 	: 
MIO_PPCS,B6N,DEB3	: 	41711.35 	41356.69 	40312.90 	38505.54 	37135.63 	37683.78 	38021.11 	36860.70 	35662.94 	34415.91 	33344.41 	: 	: 	: 
MIO_PPCS,B6N,DEC	: 	18968.77 	18984.03 	18486.58 	17724.58 	16690.36 	17289.37 	17380.76 	17105.10 	17041.24 	16604.68 	15961.85 	: 	: 	: 
MIO_PPCS,B6N,DEC0	: 	18968.77 	18984.03 	18486.58 	17724.58 	16690.36 	17289.37 	17380.76 	17105.10 	17041.24 	16604.68 	15961.85 	: 	: 	: 
MIO_PPCS,B6N,DED	: 	70839.19 	70711.97 	68918.19 	66393.97 	63288.81 	64688.49 	64876.33 	63305.61 	61437.64 	60670.50 	58951.95 	: 	: 	: 
MIO_PPCS,B6N,DED2	: 	27856.22 	27786.25 	27078.12 	26090.37 	24833.28 	25365.05 	25437.49 	24785.35 	24014.27 	23665.22 	22920.82 	: 	: 	: 
MIO_PPCS,B6N,DED4	: 	26143.29 	26121.60 	25466.06 	24547.32 	23534.19 	24092.10 	24219.38 	23736.10 	23155.35 	22978.11 	22495.98 	: 	: 	: 
MIO_PPCS,B6N,DED5	: 	16839.67 	16804.13 	16374.02 	15756.28 	14921.34 	15231.34 	15219.46 	14784.16 	14268.02 	14027.17 	13535.16 	: 	: 	: 
