"unit";"sex";"age";"isced11";"geo";"X2014"
"THS";"F";"Y15-24";"ED3_4";"DE40";19.7
"THS";"F";"Y15-24";"ED3_4";"DE5";8.3
"THS";"F";"Y15-24";"ED3_4";"DE50";8.3
"THS";"F";"Y15-24";"ED3_4";"DE6";26.8
"THS";"F";"Y15-24";"ED3_4";"DE60";26.8
"THS";"F";"Y15-24";"ED3_4";"DE7";85.6
"THS";"F";"Y15-24";"ED3_4";"DE71";48.5
"THS";"F";"Y15-24";"ED3_4";"DE72";19.7
"THS";"F";"Y15-24";"ED3_4";"DE73";17.4
"THS";"F";"Y15-24";"ED3_4";"DE8";16.3
"THS";"F";"Y15-24";"ED3_4";"DE80";16.3
"THS";"F";"Y15-24";"ED3_4";"DE9";108.7
"THS";"F";"Y15-24";"ED3_4";"DE91";20.8
"THS";"F";"Y15-24";"ED3_4";"DE92";29.4
"THS";"F";"Y15-24";"ED3_4";"DE93";21.1
"THS";"F";"Y15-24";"ED3_4";"DE94";37.4
"THS";"F";"Y15-24";"ED3_4";"DEA";239.9
"THS";"F";"Y15-24";"ED3_4";"DEA1";68.5
"THS";"F";"Y15-24";"ED3_4";"DEA2";56.5
"THS";"F";"Y15-24";"ED3_4";"DEA3";38.2
"THS";"F";"Y15-24";"ED3_4";"DEA4";27.3
"THS";"F";"Y15-24";"ED3_4";"DEA5";49.4
"THS";"F";"Y15-24";"ED3_4";"DEB";58.8
"THS";"F";"Y15-24";"ED3_4";"DEB1";21.1
"THS";"F";"Y15-24";"ED3_4";"DEB2";11.3
"THS";"F";"Y15-24";"ED3_4";"DEB3";26.4
"THS";"F";"Y15-24";"ED3_4";"DEC";12.4
"THS";"F";"Y15-24";"ED3_4";"DEC0";12.4
"THS";"F";"Y15-24";"ED3_4";"DED";44.8
"THS";"F";"Y15-24";"ED3_4";"DED2";19.2
"THS";"F";"Y15-24";"ED3_4";"DED4";13.7
"THS";"F";"Y15-24";"ED3_4";"DED5";11.8
"THS";"F";"Y15-24";"ED3_4";"DEE";20.2
"THS";"F";"Y15-24";"ED3_4";"DEE0";20.2
"THS";"F";"Y15-24";"ED3_4";"DEF";40.5
"THS";"F";"Y15-24";"ED3_4";"DEF0";40.5
"THS";"F";"Y15-24";"ED3_4";"DEG";20.1
"THS";"F";"Y15-24";"ED3_4";"DEG0";20.1
"THS";"F";"Y15-24";"ED3_4";"DK";91.3
"THS";"F";"Y15-24";"ED3_4";"DK0";91.3
"THS";"F";"Y15-24";"ED3_4";"DK01";34.3
"THS";"F";"Y15-24";"ED3_4";"DK02";8.8
"THS";"F";"Y15-24";"ED3_4";"DK03";16.4
"THS";"F";"Y15-24";"ED3_4";"DK04";22.9
"THS";"F";"Y15-24";"ED3_4";"DK05";8.9
"THS";"F";"Y15-24";"ED3_4";"EE";14.7
"THS";"F";"Y15-24";"ED3_4";"EE0";14.7
"THS";"F";"Y15-24";"ED3_4";"EE00";14.7
"THS";"F";"Y15-24";"ED3_4";"EL";39.1
"THS";"F";"Y15-24";"ED3_4";"EL3";15.8
"THS";"F";"Y15-24";"ED3_4";"EL30";15.8
"THS";"F";"Y15-24";"ED3_4";"EL4";6.5
"THS";"F";"Y15-24";"ED3_4";"EL41";NA
"THS";"F";"Y15-24";"ED3_4";"EL42";2.5
"THS";"F";"Y15-24";"ED3_4";"EL43";3.4
"THS";"F";"Y15-24";"ED3_4";"EL5";9.5
"THS";"F";"Y15-24";"ED3_4";"EL51";2
"THS";"F";"Y15-24";"ED3_4";"EL52";5.9
"THS";"F";"Y15-24";"ED3_4";"EL53";NA
"THS";"F";"Y15-24";"ED3_4";"EL54";NA
"THS";"F";"Y15-24";"ED3_4";"EL6";7.3
"THS";"F";"Y15-24";"ED3_4";"EL61";NA
"THS";"F";"Y15-24";"ED3_4";"EL62";NA
"THS";"F";"Y15-24";"ED3_4";"EL63";2
"THS";"F";"Y15-24";"ED3_4";"EL64";1.5
"THS";"F";"Y15-24";"ED3_4";"EL65";1.9
"THS";"F";"Y15-24";"ED3_4";"ES";123.4
"THS";"F";"Y15-24";"ED3_4";"ES1";8
"THS";"F";"Y15-24";"ED3_4";"ES11";4.5
"THS";"F";"Y15-24";"ED3_4";"ES12";2.2
"THS";"F";"Y15-24";"ED3_4";"ES13";1.3
"THS";"F";"Y15-24";"ED3_4";"ES2";11.2
"THS";"F";"Y15-24";"ED3_4";"ES21";5.2
"THS";"F";"Y15-24";"ED3_4";"ES22";1.2
"THS";"F";"Y15-24";"ED3_4";"ES23";1.2
"THS";"F";"Y15-24";"ED3_4";"ES24";3.6
"THS";"F";"Y15-24";"ED3_4";"ES3";17.5
"THS";"F";"Y15-24";"ED3_4";"ES30";17.5
"THS";"F";"Y15-24";"ED3_4";"ES4";10.9
"THS";"F";"Y15-24";"ED3_4";"ES41";4.6
"THS";"F";"Y15-24";"ED3_4";"ES42";3.6
"THS";"F";"Y15-24";"ED3_4";"ES43";2.7
"THS";"F";"Y15-24";"ED3_4";"ES5";48
"THS";"F";"Y15-24";"ED3_4";"ES51";30.1
"THS";"F";"Y15-24";"ED3_4";"ES52";14
"THS";"F";"Y15-24";"ED3_4";"ES53";3.9
"THS";"F";"Y15-24";"ED3_4";"ES6";21.5
"THS";"F";"Y15-24";"ED3_4";"ES61";17.9
"THS";"F";"Y15-24";"ED3_4";"ES62";3.4
"THS";"F";"Y15-24";"ED3_4";"ES63";NA
"THS";"F";"Y15-24";"ED3_4";"ES64";NA
"THS";"F";"Y15-24";"ED3_4";"ES7";6.3
"THS";"F";"Y15-24";"ED3_4";"ES70";6.3
"THS";"F";"Y15-24";"ED3_4";"FI";91.5
"THS";"F";"Y15-24";"ED3_4";"FI1";91.2
"THS";"F";"Y15-24";"ED3_4";"FI19";22.3
"THS";"F";"Y15-24";"ED3_4";"FI1B";30.5
"THS";"F";"Y15-24";"ED3_4";"FI1C";17.5
"THS";"F";"Y15-24";"ED3_4";"FI1D";20.8
"THS";"F";"Y15-24";"ED3_4";"FI2";NA
"THS";"F";"Y15-24";"ED3_4";"FI20";NA
"THS";"F";"Y15-24";"ED3_4";"FR";528.4
"THS";"F";"Y15-24";"ED3_4";"FR1";90.3
"THS";"F";"Y15-24";"ED3_4";"FR10";90.3
"THS";"F";"Y15-24";"ED3_4";"FR2";85.7
"THS";"F";"Y15-24";"ED3_4";"FR21";9.6
"THS";"F";"Y15-24";"ED3_4";"FR22";16.5
"THS";"F";"Y15-24";"ED3_4";"FR23";13.1
"THS";"F";"Y15-24";"ED3_4";"FR24";20.6
"THS";"F";"Y15-24";"ED3_4";"FR25";14.4
"THS";"F";"Y15-24";"ED3_4";"FR26";11.4
"THS";"F";"Y15-24";"ED3_4";"FR3";30.4
"THS";"F";"Y15-24";"ED3_4";"FR30";30.4
"THS";"F";"Y15-24";"ED3_4";"FR4";50.6
"THS";"F";"Y15-24";"ED3_4";"FR41";18.2
"THS";"F";"Y15-24";"ED3_4";"FR42";24
"THS";"F";"Y15-24";"ED3_4";"FR43";8.3
"THS";"F";"Y15-24";"ED3_4";"FR5";76.2
"THS";"F";"Y15-24";"ED3_4";"FR51";31.3
"THS";"F";"Y15-24";"ED3_4";"FR52";29.8
"THS";"F";"Y15-24";"ED3_4";"FR53";15.1
"THS";"F";"Y15-24";"ED3_4";"FR6";60
"THS";"F";"Y15-24";"ED3_4";"FR61";26.8
"THS";"F";"Y15-24";"ED3_4";"FR62";25.3
"THS";"F";"Y15-24";"ED3_4";"FR63";7.9
"THS";"F";"Y15-24";"ED3_4";"FR7";69.3
"THS";"F";"Y15-24";"ED3_4";"FR71";62.8
"THS";"F";"Y15-24";"ED3_4";"FR72";6.5
"THS";"F";"Y15-24";"ED3_4";"FR8";57.6
"THS";"F";"Y15-24";"ED3_4";"FR81";18.2
"THS";"F";"Y15-24";"ED3_4";"FR82";38
"THS";"F";"Y15-24";"ED3_4";"FR83";NA
"THS";"F";"Y15-24";"ED3_4";"FRA";8.2
"THS";"F";"Y15-24";"ED3_4";"FRA1";NA
"THS";"F";"Y15-24";"ED3_4";"FRA2";NA
"THS";"F";"Y15-24";"ED3_4";"FRA3";NA
"THS";"F";"Y15-24";"ED3_4";"FRA4";4
"THS";"F";"Y15-24";"ED3_4";"FRA5";NA
"THS";"F";"Y15-24";"ED3_4";"HR";28.9
"THS";"F";"Y15-24";"ED3_4";"HR0";28.9
"THS";"F";"Y15-24";"ED3_4";"HR03";10.9
"THS";"F";"Y15-24";"ED3_4";"HR04";18
"THS";"F";"Y15-24";"ED3_4";"HU";80.9
"THS";"F";"Y15-24";"ED3_4";"HU1";20.5
"THS";"F";"Y15-24";"ED3_4";"HU10";20.5
"THS";"F";"Y15-24";"ED3_4";"HU2";29.4
"THS";"F";"Y15-24";"ED3_4";"HU21";10.7
"THS";"F";"Y15-24";"ED3_4";"HU22";11.6
"THS";"F";"Y15-24";"ED3_4";"HU23";7.2
"THS";"F";"Y15-24";"ED3_4";"HU3";31
"THS";"F";"Y15-24";"ED3_4";"HU31";7.5
"THS";"F";"Y15-24";"ED3_4";"HU32";12.6
"THS";"F";"Y15-24";"ED3_4";"HU33";11
"THS";"F";"Y15-24";"ED3_4";"IE";40.9
"THS";"F";"Y15-24";"ED3_4";"IE0";40.9
"THS";"F";"Y15-24";"ED3_4";"IE01";9.3
"THS";"F";"Y15-24";"ED3_4";"IE02";31.6
"THS";"F";"Y15-24";"ED3_4";"IT";269.4
"THS";"F";"Y15-24";"ED3_4";"ITC";84
"THS";"F";"Y15-24";"ED3_4";"ITC1";21.6
"THS";"F";"Y15-24";"ED3_4";"ITC2";NA
"THS";"F";"Y15-24";"ED3_4";"ITC3";4.5
"THS";"F";"Y15-24";"ED3_4";"ITC4";57.2
"THS";"F";"Y15-24";"ED3_4";"ITF";47.1
"THS";"F";"Y15-24";"ED3_4";"ITF1";3.6
"THS";"F";"Y15-24";"ED3_4";"ITF2";NA
"THS";"F";"Y15-24";"ED3_4";"ITF3";19.7
"THS";"F";"Y15-24";"ED3_4";"ITF4";14.2
"THS";"F";"Y15-24";"ED3_4";"ITF5";1.6
"THS";"F";"Y15-24";"ED3_4";"ITF6";7.1
"THS";"F";"Y15-24";"ED3_4";"ITG";22.6
"THS";"F";"Y15-24";"ED3_4";"ITG1";16.3
"THS";"F";"Y15-24";"ED3_4";"ITG2";6.3
"THS";"F";"Y15-24";"ED3_4";"ITH";64.7
"THS";"F";"Y15-24";"ED3_4";"ITH1";5.7
"THS";"F";"Y15-24";"ED3_4";"ITH2";3.1
"THS";"F";"Y15-24";"ED3_4";"ITH3";30
"THS";"F";"Y15-24";"ED3_4";"ITH4";6.1
"THS";"F";"Y15-24";"ED3_4";"ITH5";19.7
"THS";"F";"Y15-24";"ED3_4";"ITI";51
"THS";"F";"Y15-24";"ED3_4";"ITI1";21.3
"THS";"F";"Y15-24";"ED3_4";"ITI2";3.1
"THS";"F";"Y15-24";"ED3_4";"ITI3";6.8
"THS";"F";"Y15-24";"ED3_4";"ITI4";19.9
"THS";"F";"Y15-24";"ED3_4";"LT";27.6
"THS";"F";"Y15-24";"ED3_4";"LT0";27.6
"THS";"F";"Y15-24";"ED3_4";"LT00";27.6
"THS";"F";"Y15-24";"ED3_4";"LU";3.1
"THS";"F";"Y15-24";"ED3_4";"LU0";3.1
"THS";"F";"Y15-24";"ED3_4";"LU00";3.1
"THS";"F";"Y15-24";"ED3_4";"LV";18.1
"THS";"F";"Y15-24";"ED3_4";"LV0";18.1
"THS";"F";"Y15-24";"ED3_4";"LV00";18.1
"THS";"F";"Y15-24";"ED3_4";"MT";6.5
"THS";"F";"Y15-24";"ED3_4";"MT0";6.5
"THS";"F";"Y15-24";"ED3_4";"MT00";6.5
"THS";"F";"Y15-24";"ED3_4";"NL";277.2
"THS";"F";"Y15-24";"ED3_4";"NL1";27.6
"THS";"F";"Y15-24";"ED3_4";"NL11";11.2
"THS";"F";"Y15-24";"ED3_4";"NL12";11.3
"THS";"F";"Y15-24";"ED3_4";"NL13";5.1
"THS";"F";"Y15-24";"ED3_4";"NL2";53.9
"THS";"F";"Y15-24";"ED3_4";"NL21";19
"THS";"F";"Y15-24";"ED3_4";"NL22";29.8
"THS";"F";"Y15-24";"ED3_4";"NL23";5
"THS";"F";"Y15-24";"ED3_4";"NL3";135.9
"THS";"F";"Y15-24";"ED3_4";"NL31";25
"THS";"F";"Y15-24";"ED3_4";"NL32";49.1
"THS";"F";"Y15-24";"ED3_4";"NL33";56.4
"THS";"F";"Y15-24";"ED3_4";"NL34";5.3
"THS";"F";"Y15-24";"ED3_4";"NL4";59.8
"THS";"F";"Y15-24";"ED3_4";"NL41";42.4
"THS";"F";"Y15-24";"ED3_4";"NL42";17.4
"THS";"F";"Y15-24";"ED3_4";"PL";310.6
"THS";"F";"Y15-24";"ED3_4";"PL1";86.3
"THS";"F";"Y15-24";"ED3_4";"PL11";25.2
"THS";"F";"Y15-24";"ED3_4";"PL12";61.1
"THS";"F";"Y15-24";"ED3_4";"PL2";61.4
"THS";"F";"Y15-24";"ED3_4";"PL21";27.2
"THS";"F";"Y15-24";"ED3_4";"PL22";34.2
"THS";"F";"Y15-24";"ED3_4";"PL3";45.4
"THS";"F";"Y15-24";"ED3_4";"PL31";12.8
"THS";"F";"Y15-24";"ED3_4";"PL32";12.9
"THS";"F";"Y15-24";"ED3_4";"PL33";12.4
"THS";"F";"Y15-24";"ED3_4";"PL34";7.3
"THS";"F";"Y15-24";"ED3_4";"PL4";45.1
"THS";"F";"Y15-24";"ED3_4";"PL41";29.1
"THS";"F";"Y15-24";"ED3_4";"PL42";9.1
"THS";"F";"Y15-24";"ED3_4";"PL43";7
"THS";"F";"Y15-24";"ED3_4";"PL5";28
"THS";"F";"Y15-24";"ED3_4";"PL51";20.3
"THS";"F";"Y15-24";"ED3_4";"PL52";7.7
"THS";"F";"Y15-24";"ED3_4";"PL6";44.4
"THS";"F";"Y15-24";"ED3_4";"PL61";16.5
"THS";"F";"Y15-24";"ED3_4";"PL62";8.7
"THS";"F";"Y15-24";"ED3_4";"PL63";19.2
"THS";"F";"Y15-24";"ED3_4";"PT";60
"THS";"F";"Y15-24";"ED3_4";"PT1";57.4
"THS";"F";"Y15-24";"ED3_4";"PT11";23.6
"THS";"F";"Y15-24";"ED3_4";"PT15";NA
"THS";"F";"Y15-24";"ED3_4";"PT16";12.5
"THS";"F";"Y15-24";"ED3_4";"PT17";13.9
"THS";"F";"Y15-24";"ED3_4";"PT18";NA
"THS";"F";"Y15-24";"ED3_4";"PT2";NA
"THS";"F";"Y15-24";"ED3_4";"PT20";NA
"THS";"F";"Y15-24";"ED3_4";"PT3";NA
"THS";"F";"Y15-24";"ED3_4";"PT30";NA
"THS";"F";"Y15-24";"ED3_4";"RO";111.7
"THS";"F";"Y15-24";"ED3_4";"RO1";33.1
"THS";"F";"Y15-24";"ED3_4";"RO11";19.5
"THS";"F";"Y15-24";"ED3_4";"RO12";13.6
"THS";"F";"Y15-24";"ED3_4";"RO2";35.8
"THS";"F";"Y15-24";"ED3_4";"RO21";25.6
"THS";"F";"Y15-24";"ED3_4";"RO22";10.2
"THS";"F";"Y15-24";"ED3_4";"RO3";25.1
"THS";"F";"Y15-24";"ED3_4";"RO31";15.4
"THS";"F";"Y15-24";"ED3_4";"RO32";9.8
"THS";"F";"Y15-24";"ED3_4";"RO4";17.6
"THS";"F";"Y15-24";"ED3_4";"RO41";9.6
"THS";"F";"Y15-24";"ED3_4";"RO42";8.1
"THS";"F";"Y15-24";"ED3_4";"SE";160.8
"THS";"F";"Y15-24";"ED3_4";"SE1";61.1
"THS";"F";"Y15-24";"ED3_4";"SE11";35
"THS";"F";"Y15-24";"ED3_4";"SE12";26.1
"THS";"F";"Y15-24";"ED3_4";"SE2";70.2
"THS";"F";"Y15-24";"ED3_4";"SE21";16.2
"THS";"F";"Y15-24";"ED3_4";"SE22";21.4
"THS";"F";"Y15-24";"ED3_4";"SE23";32.6
"THS";"F";"Y15-24";"ED3_4";"SE3";29.5
"THS";"F";"Y15-24";"ED3_4";"SE31";13.3
"THS";"F";"Y15-24";"ED3_4";"SE32";7.2
"THS";"F";"Y15-24";"ED3_4";"SE33";9.1
"THS";"F";"Y15-24";"ED3_4";"SI";16.8
"THS";"F";"Y15-24";"ED3_4";"SI0";16.8
"THS";"F";"Y15-24";"ED3_4";"SI03";7.7
"THS";"F";"Y15-24";"ED3_4";"SI04";9.2
"THS";"F";"Y15-24";"ED3_4";"SK";46
"THS";"F";"Y15-24";"ED3_4";"SK0";46
"THS";"F";"Y15-24";"ED3_4";"SK01";4.3
"THS";"F";"Y15-24";"ED3_4";"SK02";18.1
"THS";"F";"Y15-24";"ED3_4";"SK03";10.7
"THS";"F";"Y15-24";"ED3_4";"SK04";12.9
"THS";"F";"Y15-24";"ED3_4";"UK";1127.5
"THS";"F";"Y15-24";"ED3_4";"UKC";46.4
"THS";"F";"Y15-24";"ED3_4";"UKC1";19.6
"THS";"F";"Y15-24";"ED3_4";"UKC2";26.8
"THS";"F";"Y15-24";"ED3_4";"UKD";140.6
"THS";"F";"Y15-24";"ED3_4";"UKD1";13.7
"THS";"F";"Y15-24";"ED3_4";"UKD3";54.7
"THS";"F";"Y15-24";"ED3_4";"UKD4";26.4
"THS";"F";"Y15-24";"ED3_4";"UKD6";15.7
"THS";"F";"Y15-24";"ED3_4";"UKD7";30.1
"THS";"F";"Y15-24";"ED3_4";"UKE";101.9
"THS";"F";"Y15-24";"ED3_4";"UKE1";17
"THS";"F";"Y15-24";"ED3_4";"UKE2";15.6
"THS";"F";"Y15-24";"ED3_4";"UKE3";31
"THS";"F";"Y15-24";"ED3_4";"UKE4";38.2
"THS";"F";"Y15-24";"ED3_4";"UKF";94.5
"THS";"F";"Y15-24";"ED3_4";"UKF1";38.8
"THS";"F";"Y15-24";"ED3_4";"UKF2";36.4
"THS";"F";"Y15-24";"ED3_4";"UKF3";19.3
"THS";"F";"Y15-24";"ED3_4";"UKG";96.9
"THS";"F";"Y15-24";"ED3_4";"UKG1";25.7
"THS";"F";"Y15-24";"ED3_4";"UKG2";26.3
"THS";"F";"Y15-24";"ED3_4";"UKG3";44.9
"THS";"F";"Y15-24";"ED3_4";"UKH";110.1
"THS";"F";"Y15-24";"ED3_4";"UKH1";51.3
"THS";"F";"Y15-24";"ED3_4";"UKH2";26
"THS";"F";"Y15-24";"ED3_4";"UKH3";32.7
"THS";"F";"Y15-24";"ED3_4";"UKI";101.7
"THS";"F";"Y15-24";"ED3_4";"UKI3";13.7
"THS";"F";"Y15-24";"ED3_4";"UKI4";26.9
"THS";"F";"Y15-24";"ED3_4";"UKI5";21.3
"THS";"F";"Y15-24";"ED3_4";"UKI6";17.4
"THS";"F";"Y15-24";"ED3_4";"UKI7";22.4
"THS";"F";"Y15-24";"ED3_4";"UKJ";148.4
"THS";"F";"Y15-24";"ED3_4";"UKJ1";33.1
"THS";"F";"Y15-24";"ED3_4";"UKJ2";41
"THS";"F";"Y15-24";"ED3_4";"UKJ3";42.1
"THS";"F";"Y15-24";"ED3_4";"UKJ4";32.3
"THS";"F";"Y15-24";"ED3_4";"UKK";110
"THS";"F";"Y15-24";"ED3_4";"UKK1";46.8
"THS";"F";"Y15-24";"ED3_4";"UKK2";25
"THS";"F";"Y15-24";"ED3_4";"UKK3";12.1
"THS";"F";"Y15-24";"ED3_4";"UKK4";26
"THS";"F";"Y15-24";"ED3_4";"UKL";54.1
"THS";"F";"Y15-24";"ED3_4";"UKL1";34.8
"THS";"F";"Y15-24";"ED3_4";"UKL2";19.4
"THS";"F";"Y15-24";"ED3_4";"UKM";97
"THS";"F";"Y15-24";"ED3_4";"UKM2";38.6
"THS";"F";"Y15-24";"ED3_4";"UKM3";34.7
"THS";"F";"Y15-24";"ED3_4";"UKM5";12.8
"THS";"F";"Y15-24";"ED3_4";"UKM6";10.9
"THS";"F";"Y15-24";"ED3_4";"UKN";26
"THS";"F";"Y15-24";"ED3_4";"UKN0";26
"THS";"F";"Y15-24";"ED5-8";"AT";55.6
"THS";"F";"Y15-24";"ED5-8";"AT1";25.3
"THS";"F";"Y15-24";"ED5-8";"AT11";NA
"THS";"F";"Y15-24";"ED5-8";"AT12";9.1
"THS";"F";"Y15-24";"ED5-8";"AT13";14.4
"THS";"F";"Y15-24";"ED5-8";"AT2";10.9
"THS";"F";"Y15-24";"ED5-8";"AT21";3.1
"THS";"F";"Y15-24";"ED5-8";"AT22";7.8
"THS";"F";"Y15-24";"ED5-8";"AT3";19.3
"THS";"F";"Y15-24";"ED5-8";"AT31";8.8
"THS";"F";"Y15-24";"ED5-8";"AT32";3.7
"THS";"F";"Y15-24";"ED5-8";"AT33";4.6
"THS";"F";"Y15-24";"ED5-8";"AT34";NA
"THS";"F";"Y15-24";"ED5-8";"BE";55.4
"THS";"F";"Y15-24";"ED5-8";"BE1";4.5
"THS";"F";"Y15-24";"ED5-8";"BE10";4.5
"THS";"F";"Y15-24";"ED5-8";"BE2";38.1
"THS";"F";"Y15-24";"ED5-8";"BE21";9.6
"THS";"F";"Y15-24";"ED5-8";"BE22";5
"THS";"F";"Y15-24";"ED5-8";"BE23";10
"THS";"F";"Y15-24";"ED5-8";"BE24";4.8
"THS";"F";"Y15-24";"ED5-8";"BE25";8.6
"THS";"F";"Y15-24";"ED5-8";"BE3";12.8
"THS";"F";"Y15-24";"ED5-8";"BE31";NA
"THS";"F";"Y15-24";"ED5-8";"BE32";3.6
"THS";"F";"Y15-24";"ED5-8";"BE33";4.7
"THS";"F";"Y15-24";"ED5-8";"BE34";NA
"THS";"F";"Y15-24";"ED5-8";"BE35";NA
"THS";"F";"Y15-24";"ED5-8";"BG";11.8
"THS";"F";"Y15-24";"ED5-8";"BG3";5.8
"THS";"F";"Y15-24";"ED5-8";"BG31";NA
"THS";"F";"Y15-24";"ED5-8";"BG32";NA
"THS";"F";"Y15-24";"ED5-8";"BG33";NA
"THS";"F";"Y15-24";"ED5-8";"BG34";NA
"THS";"F";"Y15-24";"ED5-8";"BG4";6
"THS";"F";"Y15-24";"ED5-8";"BG41";3.8
"THS";"F";"Y15-24";"ED5-8";"BG42";NA
"THS";"F";"Y15-24";"ED5-8";"CY";8.8
"THS";"F";"Y15-24";"ED5-8";"CY0";8.8
"THS";"F";"Y15-24";"ED5-8";"CY00";8.8
"THS";"F";"Y15-24";"ED5-8";"CZ";18.5
"THS";"F";"Y15-24";"ED5-8";"CZ0";18.5
"THS";"F";"Y15-24";"ED5-8";"CZ01";2.6
"THS";"F";"Y15-24";"ED5-8";"CZ02";1.3
"THS";"F";"Y15-24";"ED5-8";"CZ03";2
"THS";"F";"Y15-24";"ED5-8";"CZ04";1.2
"THS";"F";"Y15-24";"ED5-8";"CZ05";2.9
"THS";"F";"Y15-24";"ED5-8";"CZ06";3.8
"THS";"F";"Y15-24";"ED5-8";"CZ07";2.4
"THS";"F";"Y15-24";"ED5-8";"CZ08";2.3
"THS";"F";"Y15-24";"ED5-8";"DE";115.9
"THS";"F";"Y15-24";"ED5-8";"DE1";20.3
"THS";"F";"Y15-24";"ED5-8";"DE11";7.4
"THS";"F";"Y15-24";"ED5-8";"DE12";6.4
"THS";"F";"Y15-24";"ED5-8";"DE13";NA
"THS";"F";"Y15-24";"ED5-8";"DE14";NA
"THS";"F";"Y15-24";"ED5-8";"DE2";23.5
"THS";"F";"Y15-24";"ED5-8";"DE21";9.3
"THS";"F";"Y15-24";"ED5-8";"DE22";NA
"THS";"F";"Y15-24";"ED5-8";"DE23";NA
"THS";"F";"Y15-24";"ED5-8";"DE24";NA
"THS";"F";"Y15-24";"ED5-8";"DE25";NA
"THS";"F";"Y15-24";"ED5-8";"DE26";NA
"THS";"F";"Y15-24";"ED5-8";"DE27";NA
"THS";"F";"Y15-24";"ED5-8";"DE3";6.2
"THS";"F";"Y15-24";"ED5-8";"DE30";6.2
"THS";"F";"Y15-24";"ED5-8";"DE4";NA
"THS";"F";"Y15-24";"ED5-8";"DE40";NA
"THS";"F";"Y15-24";"ED5-8";"DE5";NA
"THS";"F";"Y15-24";"ED5-8";"DE50";NA
"THS";"F";"Y15-24";"ED5-8";"DE6";NA
"THS";"F";"Y15-24";"ED5-8";"DE60";NA
"THS";"F";"Y15-24";"ED5-8";"DE7";8.5
"THS";"F";"Y15-24";"ED5-8";"DE71";5.4
"THS";"F";"Y15-24";"ED5-8";"DE72";NA
"THS";"F";"Y15-24";"ED5-8";"DE73";NA
"THS";"F";"Y15-24";"ED5-8";"DE8";NA
"THS";"F";"Y15-24";"ED5-8";"DE80";NA
"THS";"F";"Y15-24";"ED5-8";"DE9";8
"THS";"F";"Y15-24";"ED5-8";"DE91";NA
"THS";"F";"Y15-24";"ED5-8";"DE92";NA
"THS";"F";"Y15-24";"ED5-8";"DE93";NA
"THS";"F";"Y15-24";"ED5-8";"DE94";NA
"THS";"F";"Y15-24";"ED5-8";"DEA";22.6
"THS";"F";"Y15-24";"ED5-8";"DEA1";5.4
"THS";"F";"Y15-24";"ED5-8";"DEA2";NA
"THS";"F";"Y15-24";"ED5-8";"DEA3";NA
"THS";"F";"Y15-24";"ED5-8";"DEA4";NA
"THS";"F";"Y15-24";"ED5-8";"DEA5";NA
"THS";"F";"Y15-24";"ED5-8";"DEB";NA
"THS";"F";"Y15-24";"ED5-8";"DEB1";NA
"THS";"F";"Y15-24";"ED5-8";"DEB2";NA
"THS";"F";"Y15-24";"ED5-8";"DEB3";NA
"THS";"F";"Y15-24";"ED5-8";"DEC";NA
"THS";"F";"Y15-24";"ED5-8";"DEC0";NA
"THS";"F";"Y15-24";"ED5-8";"DED";7.4
"THS";"F";"Y15-24";"ED5-8";"DED2";NA
"THS";"F";"Y15-24";"ED5-8";"DED4";NA
"THS";"F";"Y15-24";"ED5-8";"DED5";NA
"THS";"F";"Y15-24";"ED5-8";"DEE";NA
"THS";"F";"Y15-24";"ED5-8";"DEE0";NA
"THS";"F";"Y15-24";"ED5-8";"DEF";NA
"THS";"F";"Y15-24";"ED5-8";"DEF0";NA
"THS";"F";"Y15-24";"ED5-8";"DEG";NA
"THS";"F";"Y15-24";"ED5-8";"DEG0";NA
"THS";"F";"Y15-24";"ED5-8";"DK";12.9
"THS";"F";"Y15-24";"ED5-8";"DK0";12.9
"THS";"F";"Y15-24";"ED5-8";"DK01";5.8
"THS";"F";"Y15-24";"ED5-8";"DK02";NA
"THS";"F";"Y15-24";"ED5-8";"DK03";NA
"THS";"F";"Y15-24";"ED5-8";"DK04";3.5
"THS";"F";"Y15-24";"ED5-8";"DK05";NA
"THS";"F";"Y15-24";"ED5-8";"EE";6.1
"THS";"F";"Y15-24";"ED5-8";"EE0";6.1
"THS";"F";"Y15-24";"ED5-8";"EE00";6.1
"THS";"F";"Y15-24";"ED5-8";"EL";14.5
"THS";"F";"Y15-24";"ED5-8";"EL3";7.3
"THS";"F";"Y15-24";"ED5-8";"EL30";7.3
"THS";"F";"Y15-24";"ED5-8";"EL4";1.9
"THS";"F";"Y15-24";"ED5-8";"EL41";NA
"THS";"F";"Y15-24";"ED5-8";"EL42";NA
"THS";"F";"Y15-24";"ED5-8";"EL43";NA
"THS";"F";"Y15-24";"ED5-8";"EL5";2.8
"THS";"F";"Y15-24";"ED5-8";"EL51";NA
"THS";"F";"Y15-24";"ED5-8";"EL52";1.9
"THS";"F";"Y15-24";"ED5-8";"EL53";NA
"THS";"F";"Y15-24";"ED5-8";"EL54";NA
"THS";"F";"Y15-24";"ED5-8";"EL6";2.4
"THS";"F";"Y15-24";"ED5-8";"EL61";NA
"THS";"F";"Y15-24";"ED5-8";"EL62";NA
"THS";"F";"Y15-24";"ED5-8";"EL63";NA
"THS";"F";"Y15-24";"ED5-8";"EL64";NA
"THS";"F";"Y15-24";"ED5-8";"EL65";NA
