"";"F00";"F01";"F02";"F03";"F04";"F05";"F06";"F07";"F08";"F09";"F10"
"FR53";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR6";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR61";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR62";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR63";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR7";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR71";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR72";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR8";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR81";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR82";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FR83";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FRA";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FRA1";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FRA2";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FRA3";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FRA4";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"FRA5";NA;2.61698360691133;9.38702695116619;7.88293272734143;33.7484683770464;NA;3.00211593373673;NA;1.59585665628492;15.8317184944484;NA
"HR";NA;3.98965644625046;9.62177829558694;8.13276121735671;33.1135801767497;NA;3.26219772100821;NA;4.16583785627007;9.83490096899775;NA
"HR0";NA;3.98965644625046;9.62177829558694;8.13276121735671;33.1135801767497;NA;3.26219772100821;NA;4.16583785627007;9.83490096899775;NA
"HR03";NA;3.98965644625046;9.62177829558694;8.13276121735671;33.1135801767497;NA;3.26219772100821;NA;4.16583785627007;9.83490096899775;NA
"HR04";NA;3.98965644625046;9.62177829558694;8.13276121735671;33.1135801767497;NA;3.26219772100821;NA;4.16583785627007;9.83490096899775;NA
"HU";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU1";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU10";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU2";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU21";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU22";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU23";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU3";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU31";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU32";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"HU33";NA;13.5444697440144;9.27068239839923;9.81025322569516;29.0912854481474;3.78803560339474;3.06078796660457;13.9336231284068;2.3307803767336;NA;6.77568481335817
"IE";NA;6.59687475944885;11.5156646909399;6.2427834654761;22.8373489338773;5.86405973366177;5.44992687245016;10.2686475252098;1.15310599645909;15.09660534216;5.27903933492418
"IE0";NA;6.59687475944885;11.5156646909399;6.2427834654761;22.8373489338773;5.86405973366177;5.44992687245016;10.2686475252098;1.15310599645909;15.09660534216;5.27903933492418
"IE01";NA;6.59687475944885;11.5156646909399;6.2427834654761;22.8373489338773;5.86405973366177;5.44992687245016;10.2686475252098;1.15310599645909;15.09660534216;5.27903933492418
"IE02";NA;6.59687475944885;11.5156646909399;6.2427834654761;22.8373489338773;5.86405973366177;5.44992687245016;10.2686475252098;1.15310599645909;15.09660534216;5.27903933492418
"IT";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITC";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITC1";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITC2";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITC3";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITC4";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITF";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITF1";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITF2";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITF3";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITF4";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITF5";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITF6";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITG";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITG1";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITG2";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITH";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITH1";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITH2";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITH3";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITH4";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITH5";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITI";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITI1";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITI2";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITI3";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"ITI4";NA;6.81041690596843;15.8449377993498;13.157367511413;18.913966229735;NA;0.918117391873446;NA;2.06917000798711;16.218649242827;NA
"LT";NA;8.78961666163598;7.97464533655297;11.9559311801992;31.258677935406;3.7579233323272;2.10685179595533;17.8176878961666;2.04044672502264;12.4117114397827;1.8865076969514
"LT0";NA;8.78961666163598;7.97464533655297;11.9559311801992;31.258677935406;3.7579233323272;2.10685179595533;17.8176878961666;2.04044672502264;12.4117114397827;1.8865076969514
"LT00";NA;8.78961666163598;7.97464533655297;11.9559311801992;31.258677935406;3.7579233323272;2.10685179595533;17.8176878961666;2.04044672502264;12.4117114397827;1.8865076969514
"LU";NA;25.9339469409854;7.79642663779101;7.14672441797509;39.0362750406064;4.7103410936654;3.62750406063887;5.57661072008663;0;6.11802923659989;0
"LU0";NA;25.9339469409854;7.79642663779101;7.14672441797509;39.0362750406064;4.7103410936654;3.62750406063887;5.57661072008663;0;6.11802923659989;0
"LU00";NA;25.9339469409854;7.79642663779101;7.14672441797509;39.0362750406064;4.7103410936654;3.62750406063887;5.57661072008663;0;6.11802923659989;0
"LV";NA;6.2727010665898;9.61660420870568;8.25021620063419;33.2891323147881;2.76736811761314;3.96079561833381;14.5863361199193;1.40674545978668;NA;7.0740847506486
"LV0";NA;6.2727010665898;9.61660420870568;8.25021620063419;33.2891323147881;2.76736811761314;3.96079561833381;14.5863361199193;1.40674545978668;NA;7.0740847506486
"LV00";NA;6.2727010665898;9.61660420870568;8.25021620063419;33.2891323147881;2.76736811761314;3.96079561833381;14.5863361199193;1.40674545978668;NA;7.0740847506486
"MT";NA;7.87461773700306;13.7869520897044;10.0407747196738;26.0958205912334;5.65749235474006;9.5565749235474;9.68399592252803;0.484199796126402;14.3476044852192;2.217125382263
"MT0";NA;7.87461773700306;13.7869520897044;10.0407747196738;26.0958205912334;5.65749235474006;9.5565749235474;9.68399592252803;0.484199796126402;14.3476044852192;2.217125382263
"MT00";NA;7.87461773700306;13.7869520897044;10.0407747196738;26.0958205912334;5.65749235474006;9.5565749235474;9.68399592252803;0.484199796126402;14.3476044852192;2.217125382263
"NL";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL1";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL11";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL12";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL13";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL2";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL21";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL22";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL23";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL3";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL31";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL32";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL33";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL34";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL4";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL41";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"NL42";NA;11.2684929567495;8.62320379415304;NA;NA;NA;NA;NA;1.4511219650315;18.6062150491966;NA
"PL";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL1";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL11";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL12";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL2";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL21";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL22";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL3";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL31";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL32";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL33";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL34";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL4";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL41";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL42";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL43";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL5";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL51";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL52";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL6";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL61";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL62";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PL63";NA;14.869237982032;7.26609044245915;10.0607957774634;26.5039828316023;NA;2.91482674727351;NA;1.4002212385414;12.3380826112602;NA
"PT";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT1";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT11";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT15";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT16";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT17";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT18";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT2";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT20";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT3";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"PT30";NA;8.31271256341593;9.0640995220501;11.1284363241924;19.3236387467092;6.68112945323887;1.32876851632148;19.5530095025027;1.65644102459804;NA;5.43936363739082
"RO";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO1";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO11";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO12";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO2";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO21";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO22";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO3";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO31";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO32";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO4";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO41";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"RO42";NA;1.93922418004755;8.59850828909227;14.5731687457252;26.9361300198678;4.84122072761619;0.947790118229489;22.2043448522946;2.05256815294922;14.8597856886949;3.04725922548285
"SE";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE1";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE11";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE12";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE2";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE21";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE22";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE23";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE3";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE31";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE32";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SE33";NA;13.7724791265254;5.93154570755727;12.3675337186898;16.5422286448298;4.17068079640334;3.62609719546136;17.869567544423;0.846981374438022;22.7146221365875;2.13150289017341
"SI";NA;9.95652173913044;9.94021739130435;11.8858695652174;23.2880434782609;6.17391304347826;4.22282608695652;16.4021739130435;3.05434782608696;7.79347826086957;7.29347826086957
"SI0";NA;9.95652173913044;9.94021739130435;11.8858695652174;23.2880434782609;6.17391304347826;4.22282608695652;16.4021739130435;3.05434782608696;7.79347826086957;7.29347826086957
"SI03";NA;9.95652173913044;9.94021739130435;11.8858695652174;23.2880434782609;6.17391304347826;4.22282608695652;16.4021739130435;3.05434782608696;7.79347826086957;7.29347826086957
"SI04";NA;9.95652173913044;9.94021739130435;11.8858695652174;23.2880434782609;6.17391304347826;4.22282608695652;16.4021739130435;3.05434782608696;7.79347826086957;7.29347826086957
"SK";NA;12.6960147445388;7.17436625676043;9.16699398737046;24.1743964709792;4.67111822823821;2.93531135752485;13.2292957065595;1.79321388645497;NA;6.05341873885851
"SK0";NA;12.6960147445388;7.17436625676043;9.16699398737046;24.1743964709792;4.67111822823821;2.93531135752485;13.2292957065595;1.79321388645497;NA;6.05341873885851
"SK01";NA;12.6960147445388;7.17436625676043;9.16699398737046;24.1743964709792;4.67111822823821;2.93531135752485;13.2292957065595;1.79321388645497;NA;6.05341873885851
"SK02";NA;12.6960147445388;7.17436625676043;9.16699398737046;24.1743964709792;4.67111822823821;2.93531135752485;13.2292957065595;1.79321388645497;NA;6.05341873885851
"SK03";NA;12.6960147445388;7.17436625676043;9.16699398737046;24.1743964709792;4.67111822823821;2.93531135752485;13.2292957065595;1.79321388645497;NA;6.05341873885851
"SK04";NA;12.6960147445388;7.17436625676043;9.16699398737046;24.1743964709792;4.67111822823821;2.93531135752485;13.2292957065595;1.79321388645497;NA;6.05341873885851
"UK";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKC";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKC1";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKC2";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKD";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKD1";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKD3";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKD4";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKD6";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKD7";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKE";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKE1";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKE2";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKE3";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKE4";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKF";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKF1";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKF2";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKF3";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKG";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKG1";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKG2";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
"UKG3";NA;9.71862934737856;16.2577910358096;9.87270217851215;19.9736651984432;NA;3.48515333483522;NA;0.934017986384623;NA;NA
